_step,train/global_step,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer.connections_reward,train/epoch,train/frac_reward_zero_std,train/reward,train/reward_std,train/rewards/connections_reward/mean,train/rewards/connections_reward/std
5686,200,,,,,,,,
5687,200,,,,,,,,
5688,200,,,,,,,,
5689,200,,,,,,,,
5690,200,,,,,,,,
5691,200,,,,,,,,
5692,200,,,,,,,,
5693,200,,,,,,,,
5694,200,,,,,,,,
5695,200,,,,,,,,
5696,200,,,,,,,,
5697,200,,,,,,,,
5698,200,,0.0006371010003931588,,,,,,
5699,200,0.0015161379997152835,,,,,,,
5700,200,,,,,,,,
5701,200,,,,,,,,
5702,200,,,,,,,,
5703,200,,,,,,,,
5704,200,,,,,,,,
5705,200,,,,,,,,
5706,200,,,,,,,,
5707,200,,,,,,,,
5708,200,,,,,,,,
5709,200,,,,,,,,
5710,200,,,,,,,,
5711,200,,,,,,,,
5712,200,,,,,,,,
5713,200,,,,,,,,
5714,200,,,,,,,,
5715,200,,,,,,,,
5716,200,,,,,,,,
5717,200,,,,,,,,
5718,200,,,,,,,,
5719,200,,,,,,,,
5720,200,,,,,,,,
5721,200,,,,,,,,
5722,200,,,,,,,,
5723,200,,,,,,,,
5724,200,,,,,,,,
5725,200,,,,,,,,
5726,200,,0.0006689880010526394,,,,,,
5727,200,0.001549116999740363,,,,,,,
5728,200,,,,,,,,
5729,200,,,,,,,,
5730,200,,,,,,,,
5731,200,,,,,,,,
5732,200,,,,,,,,
5733,200,,,,,,,,
5734,200,,,,,,,,
5735,200,,,,,,,,
5736,200,,,,,,,,
5737,200,,,,,,,,
5738,200,,,,,,,,
5739,200,,,,,,,,
5740,200,,,,,,,,
5741,200,,,,,,,,
5742,200,,,,,,,,
5743,200,,,,,,,,
5744,200,,,,,,,,
5745,200,,,,,,,,
5746,200,,,,,,,,
5747,200,,,,,,,,
5748,200,,,,,,,,
5749,200,,,,,,,,
5750,200,,,,,,,,
5751,200,,,,,,,,
5752,200,,,,,,,,
5753,200,,,,,,,,
5754,200,,0.0006521209998027189,,,,,,
5755,200,0.0014699479997943854,,,,,,,
5756,200,,,,,,,,
5757,200,,,,,,,,
5758,200,,,,,,,,
5759,200,,,,,,,,
5760,200,,,,,,,,
5761,200,,,,,,,,
5762,200,,,,,,,,
5763,200,,,,,,,,
5764,200,,,,,,,,
5765,200,,,,,,,,
5766,200,,,,,,,,
5767,200,,,,,,,,
5768,200,,,,,,,,
5769,200,,,,,,,,
5770,200,,,,,,,,
5771,200,,,,,,,,
5772,200,,,,,,,,
5773,200,,,,,,,,
5774,200,,,,,,,,
5775,200,,,,,,,,
5776,200,,,,,,,,
5777,200,,,,,,,,
5778,200,,,,,,,,
5779,200,,,,,,,,
5780,205,,,0.5086848635235732,0.8,1.5462500333786011,0.17848798036575317,1.5462500333786011,0.17848798036575317
5781,205,,,,,,,,
5782,205,,,,,,,,
5783,205,,0.0007580239998787874,,,,,,
5784,205,0.0016983510013233172,,,,,,,
5785,205,,,,,,,,
5786,205,,,,,,,,
5787,205,,,,,,,,
5788,205,,,,,,,,
5789,205,,,,,,,,
5790,205,,,,,,,,
5791,205,,,,,,,,
5792,205,,,,,,,,
5793,205,,,,,,,,
5794,205,,,,,,,,
5795,205,,,,,,,,
5796,205,,,,,,,,
5797,205,,,,,,,,
5798,205,,,,,,,,
5799,205,,,,,,,,
5800,205,,,,,,,,
5801,205,,,,,,,,
5802,205,,,,,,,,
5803,205,,,,,,,,
5804,205,,,,,,,,
5805,205,,,,,,,,
5806,205,,,,,,,,
5807,205,,,,,,,,
5808,205,,,,,,,,
5809,205,,,,,,,,
5810,205,,,,,,,,
5811,205,,0.0006164389997138642,,,,,,
5812,205,0.0016072670005087275,,,,,,,
5813,205,,,,,,,,
5814,205,,,,,,,,
5815,205,,,,,,,,
5816,205,,,,,,,,
5817,205,,,,,,,,
5818,205,,,,,,,,
5819,205,,,,,,,,
5820,205,,,,,,,,
5821,205,,,,,,,,
5822,205,,,,,,,,
5823,205,,,,,,,,
5824,205,,,,,,,,
5825,205,,,,,,,,
5826,205,,,,,,,,
5827,205,,,,,,,,
5828,205,,,,,,,,
5829,205,,,,,,,,
5830,205,,,,,,,,
5831,205,,,,,,,,
5832,205,,,,,,,,
5833,205,,,,,,,,
5834,205,,,,,,,,
5835,205,,,,,,,,
5836,205,,,,,,,,
5837,205,,,,,,,,
5838,205,,,,,,,,
5839,205,,0.0006645169996772893,,,,,,
5840,205,0.0015518370000791037,,,,,,,
5841,205,,,,,,,,
5842,205,,,,,,,,
5843,205,,,,,,,,
5844,205,,,,,,,,
5845,205,,,,,,,,
5846,205,,,,,,,,
5847,205,,,,,,,,
5848,205,,,,,,,,
5849,205,,,,,,,,
5850,205,,,,,,,,
5851,205,,,,,,,,
5852,205,,,,,,,,
5853,205,,,,,,,,
5854,205,,,,,,,,
5855,205,,,,,,,,
5856,205,,,,,,,,
5857,205,,,,,,,,
5858,205,,,,,,,,
5859,205,,,,,,,,
5860,205,,,,,,,,
5861,205,,,,,,,,
5862,205,,,,,,,,
5863,205,,,,,,,,
5864,205,,,,,,,,
5865,205,,,,,,,,
5866,205,,,,,,,,
5867,205,,0.0006372509997163434,,,,,,
5868,205,0.0015472249997401377,,,,,,,
5869,205,,,,,,,,
5870,205,,,,,,,,
5871,205,,,,,,,,
5872,205,,,,,,,,
5873,205,,,,,,,,
5874,205,,,,,,,,
5875,205,,,,,,,,
5876,205,,,,,,,,
5877,205,,,,,,,,
5878,205,,,,,,,,
5879,205,,,,,,,,
5880,205,,,,,,,,
5881,205,,,,,,,,
5882,205,,,,,,,,
5883,205,,,,,,,,
5884,205,,,,,,,,
5885,205,,,,,,,,
5886,205,,,,,,,,
5887,205,,,,,,,,
5888,205,,,,,,,,
5889,205,,,,,,,,
5890,205,,,,,,,,
5891,205,,,,,,,,
5892,205,,,,,,,,
5893,205,,,,,,,,
5894,205,,,,,,,,
5895,205,,0.0007308919994102325,,,,,,
5896,205,0.0016515879997314187,,,,,,,
5897,205,,,,,,,,
5898,205,,,,,,,,
5899,205,,,,,,,,
5900,205,,,,,,,,
5901,205,,,,,,,,
5902,205,,,,,,,,
5903,205,,,,,,,,
5904,205,,,,,,,,
5905,205,,,,,,,,
5906,205,,,,,,,,
5907,205,,,,,,,,
5908,205,,,,,,,,
5909,205,,,,,,,,
5910,205,,,,,,,,
5911,205,,,,,,,,
5912,205,,,,,,,,
5913,205,,,,,,,,
5914,205,,,,,,,,
5915,205,,,,,,,,
5916,205,,,,,,,,
5917,205,,,,,,,,
5918,205,,,,,,,,
5919,205,,,,,,,,
5920,205,,,,,,,,
5921,210,,,0.5210918114143921,1,1.600000023841858,0,1.600000023841858,0
5922,210,,,,,,,,
5923,210,,,,,,,,
5924,210,,0.000658519000353408,,,,,,
5925,210,0.0014936120005586417,,,,,,,
5926,210,,,,,,,,
5927,210,,,,,,,,
5928,210,,,,,,,,
5929,210,,,,,,,,
5930,210,,,,,,,,
5931,210,,,,,,,,
5932,210,,,,,,,,
5933,210,,,,,,,,
5934,210,,,,,,,,
5935,210,,,,,,,,
5936,210,,,,,,,,
5937,210,,,,,,,,
5938,210,,,,,,,,
5939,210,,,,,,,,
5940,210,,,,,,,,
5941,210,,,,,,,,
5942,210,,,,,,,,
5943,210,,,,,,,,
5944,210,,,,,,,,
5945,210,,,,,,,,
5946,210,,,,,,,,
5947,210,,,,,,,,
5948,210,,,,,,,,
5949,210,,,,,,,,
5950,210,,,,,,,,
5951,210,,,,,,,,
5952,210,,0.0006567839991475921,,,,,,
5953,210,0.0015769669989822432,,,,,,,
5954,210,,,,,,,,
5955,210,,,,,,,,
5956,210,,,,,,,,
5957,210,,,,,,,,
5958,210,,,,,,,,
5959,210,,,,,,,,
5960,210,,,,,,,,
5961,210,,,,,,,,
5962,210,,,,,,,,
5963,210,,,,,,,,
5964,210,,,,,,,,
5965,210,,,,,,,,
5966,210,,,,,,,,
5967,210,,,,,,,,
5968,210,,,,,,,,
5969,210,,,,,,,,
5970,210,,,,,,,,
5971,210,,,,,,,,
5972,210,,,,,,,,
5973,210,,,,,,,,
5974,210,,,,,,,,
5975,210,,,,,,,,
5976,210,,,,,,,,
5977,210,,,,,,,,
5978,210,,,,,,,,
5979,210,,,,,,,,
5980,210,,0.0006605919988942333,,,,,,
5981,210,0.0014109620005910983,,,,,,,
5982,210,,,,,,,,
5983,210,,,,,,,,
5984,210,,,,,,,,
5985,210,,,,,,,,
5986,210,,,,,,,,
5987,210,,,,,,,,
5988,210,,,,,,,,
5989,210,,,,,,,,
5990,210,,,,,,,,
5991,210,,,,,,,,
5992,210,,,,,,,,
5993,210,,,,,,,,
5994,210,,,,,,,,
5995,210,,,,,,,,
5996,210,,,,,,,,
5997,210,,,,,,,,
5998,210,,,,,,,,
5999,210,,,,,,,,
6000,210,,,,,,,,
6001,210,,,,,,,,
6002,210,,,,,,,,
6003,210,,,,,,,,
6004,210,,,,,,,,
6005,210,,,,,,,,
6006,210,,,,,,,,
6007,210,,,,,,,,
6008,210,,0.0006252309995034011,,,,,,
6009,210,0.0014921570000296924,,,,,,,
6010,210,,,,,,,,
6011,210,,,,,,,,
6012,210,,,,,,,,
6013,210,,,,,,,,
6014,210,,,,,,,,
6015,210,,,,,,,,
6016,210,,,,,,,,
6017,210,,,,,,,,
6018,210,,,,,,,,
6019,210,,,,,,,,
6020,210,,,,,,,,
6021,210,,,,,,,,
6022,210,,,,,,,,
6023,210,,,,,,,,
6024,210,,,,,,,,
6025,210,,,,,,,,
6026,210,,,,,,,,
6027,210,,,,,,,,
6028,210,,,,,,,,
6029,210,,,,,,,,
6030,210,,,,,,,,
6031,210,,,,,,,,
6032,210,,,,,,,,
6033,210,,,,,,,,
6034,210,,,,,,,,
6035,210,,,,,,,,
6036,210,,0.0006945990007807268,,,,,,
6037,210,0.0015409690004162258,,,,,,,
6038,210,,,,,,,,
6039,210,,,,,,,,
6040,210,,,,,,,,
6041,210,,,,,,,,
6042,210,,,,,,,,
6043,210,,,,,,,,
6044,210,,,,,,,,
6045,210,,,,,,,,
6046,210,,,,,,,,
6047,210,,,,,,,,
6048,210,,,,,,,,
6049,210,,,,,,,,
6050,210,,,,,,,,
6051,210,,,,,,,,
6052,210,,,,,,,,
6053,210,,,,,,,,
6054,210,,,,,,,,
6055,210,,,,,,,,
6056,210,,,,,,,,
6057,210,,,,,,,,
6058,210,,,,,,,,
6059,210,,,,,,,,
6060,210,,,,,,,,
6061,210,,,,,,,,
6062,215,,,0.533498759305211,0.8,1.5550000429153443,0.11756033003330231,1.5550000429153443,0.11756033003330231
6063,215,,,,,,,,
6064,215,,,,,,,,
6065,215,,0.0006517490000987891,,,,,,
6066,215,0.0015481509999517584,,,,,,,
6067,215,,,,,,,,
6068,215,,,,,,,,
6069,215,,,,,,,,
6070,215,,,,,,,,
6071,215,,,,,,,,
6072,215,,,,,,,,
6073,215,,,,,,,,
6074,215,,,,,,,,
6075,215,,,,,,,,
6076,215,,,,,,,,
6077,215,,,,,,,,
6078,215,,,,,,,,
6079,215,,,,,,,,
6080,215,,,,,,,,
6081,215,,,,,,,,
6082,215,,,,,,,,
6083,215,,,,,,,,
6084,215,,,,,,,,
6085,215,,,,,,,,
6086,215,,,,,,,,
6087,215,,,,,,,,
6088,215,,,,,,,,
6089,215,,,,,,,,
6090,215,,,,,,,,
6091,215,,,,,,,,
6092,215,,,,,,,,
6093,215,,0.0006603810015803901,,,,,,
6094,215,0.001554856000439031,,,,,,,
6095,215,,,,,,,,
6096,215,,,,,,,,
6097,215,,,,,,,,
6098,215,,,,,,,,
6099,215,,,,,,,,
6100,215,,,,,,,,
6101,215,,,,,,,,
6102,215,,,,,,,,
6103,215,,,,,,,,
6104,215,,,,,,,,
6105,215,,,,,,,,
6106,215,,,,,,,,
6107,215,,,,,,,,
6108,215,,,,,,,,
6109,215,,,,,,,,
6110,215,,,,,,,,
6111,215,,,,,,,,
6112,215,,,,,,,,
6113,215,,,,,,,,
6114,215,,,,,,,,
6115,215,,,,,,,,
6116,215,,,,,,,,
6117,215,,,,,,,,
6118,215,,,,,,,,
6119,215,,,,,,,,
6120,215,,,,,,,,
6121,215,,0.0007360630006587598,,,,,,
6122,215,0.0016107079991343198,,,,,,,
6123,215,,,,,,,,
6124,215,,,,,,,,
6125,215,,,,,,,,
6126,215,,,,,,,,
6127,215,,,,,,,,
6128,215,,,,,,,,
6129,215,,,,,,,,
6130,215,,,,,,,,
6131,215,,,,,,,,
6132,215,,,,,,,,
6133,215,,,,,,,,
6134,215,,,,,,,,
6135,215,,,,,,,,
6136,215,,,,,,,,
6137,215,,,,,,,,
6138,215,,,,,,,,
6139,215,,,,,,,,
6140,215,,,,,,,,
6141,215,,,,,,,,
6142,215,,,,,,,,
6143,215,,,,,,,,
6144,215,,,,,,,,
6145,215,,,,,,,,
6146,215,,,,,,,,
6147,215,,,,,,,,
6148,215,,,,,,,,
6149,215,,0.0006709409990435233,,,,,,
6150,215,0.0015584650009259349,,,,,,,
6151,215,,,,,,,,
6152,215,,,,,,,,
6153,215,,,,,,,,
6154,215,,,,,,,,
6155,215,,,,,,,,
6156,215,,,,,,,,
6157,215,,,,,,,,
6158,215,,,,,,,,
6159,215,,,,,,,,
6160,215,,,,,,,,
6161,215,,,,,,,,
6162,215,,,,,,,,
6163,215,,,,,,,,
6164,215,,,,,,,,
6165,215,,,,,,,,
6166,215,,,,,,,,
6167,215,,,,,,,,
6168,215,,,,,,,,
6169,215,,,,,,,,
6170,215,,,,,,,,
6171,215,,,,,,,,
6172,215,,,,,,,,
6173,215,,,,,,,,
6174,215,,,,,,,,
6175,215,,,,,,,,
6176,215,,,,,,,,
6177,215,,0.000644409001324675,,,,,,
6178,215,0.0015070160006871447,,,,,,,
6179,215,,,,,,,,
6180,215,,,,,,,,
6181,215,,,,,,,,
6182,215,,,,,,,,
6183,215,,,,,,,,
6184,215,,,,,,,,
6185,215,,,,,,,,
6186,215,,,,,,,,
6187,215,,,,,,,,
6188,215,,,,,,,,
6189,215,,,,,,,,
6190,215,,,,,,,,
6191,215,,,,,,,,
6192,215,,,,,,,,
6193,215,,,,,,,,
6194,215,,,,,,,,
6195,215,,,,,,,,
6196,215,,,,,,,,
6197,215,,,,,,,,
6198,215,,,,,,,,
6199,215,,,,,,,,
6200,215,,,,,,,,
6201,215,,,,,,,,
6202,215,,,,,,,,
6203,220,,,0.5459057071960298,1,1.600000023841858,0,1.600000023841858,0
6204,220,,,,,,,,
6205,220,,,,,,,,
6206,220,,0.0006690809987048851,,,,,,
6207,220,0.0016542550001759082,,,,,,,
6208,220,,,,,,,,
6209,220,,,,,,,,
6210,220,,,,,,,,
6211,220,,,,,,,,
6212,220,,,,,,,,
6213,220,,,,,,,,
6214,220,,,,,,,,
6215,220,,,,,,,,
6216,220,,,,,,,,
6217,220,,,,,,,,
6218,220,,,,,,,,
6219,220,,,,,,,,
6220,220,,,,,,,,
6221,220,,,,,,,,
6222,220,,,,,,,,
6223,220,,,,,,,,
6224,220,,,,,,,,
6225,220,,,,,,,,
6226,220,,,,,,,,
6227,220,,,,,,,,
6228,220,,,,,,,,
6229,220,,,,,,,,
6230,220,,,,,,,,
6231,220,,,,,,,,
6232,220,,,,,,,,
6233,220,,,,,,,,
6234,220,,0.0006847420008853078,,,,,,
6235,220,0.0015285600002243882,,,,,,,
6236,220,,,,,,,,
6237,220,,,,,,,,
6238,220,,,,,,,,
6239,220,,,,,,,,
6240,220,,,,,,,,
6241,220,,,,,,,,
6242,220,,,,,,,,
6243,220,,,,,,,,
6244,220,,,,,,,,
6245,220,,,,,,,,
6246,220,,,,,,,,
6247,220,,,,,,,,
6248,220,,,,,,,,
6249,220,,,,,,,,
6250,220,,,,,,,,
6251,220,,,,,,,,
6252,220,,,,,,,,
6253,220,,,,,,,,
6254,220,,,,,,,,
6255,220,,,,,,,,
6256,220,,,,,,,,
6257,220,,,,,,,,
6258,220,,,,,,,,
6259,220,,,,,,,,
6260,220,,,,,,,,
6261,220,,,,,,,,
6262,220,,0.0006808520010963548,,,,,,
6263,220,0.0014602859992010053,,,,,,,
6264,220,,,,,,,,
6265,220,,,,,,,,
6266,220,,,,,,,,
6267,220,,,,,,,,
6268,220,,,,,,,,
6269,220,,,,,,,,
6270,220,,,,,,,,
6271,220,,,,,,,,
6272,220,,,,,,,,
6273,220,,,,,,,,
6274,220,,,,,,,,
6275,220,,,,,,,,
6276,220,,,,,,,,
6277,220,,,,,,,,
6278,220,,,,,,,,
6279,220,,,,,,,,
6280,220,,,,,,,,
6281,220,,,,,,,,
6282,220,,,,,,,,
6283,220,,,,,,,,
6284,220,,,,,,,,
6285,220,,,,,,,,
6286,220,,,,,,,,
6287,220,,,,,,,,
6288,220,,,,,,,,
6289,220,,,,,,,,
6290,220,,0.000637207000181661,,,,,,
6291,220,0.001428956999006914,,,,,,,
6292,220,,,,,,,,
6293,220,,,,,,,,
6294,220,,,,,,,,
6295,220,,,,,,,,
6296,220,,,,,,,,
6297,220,,,,,,,,
6298,220,,,,,,,,
6299,220,,,,,,,,
6300,220,,,,,,,,
6301,220,,,,,,,,
6302,220,,,,,,,,
6303,220,,,,,,,,
6304,220,,,,,,,,
6305,220,,,,,,,,
6306,220,,,,,,,,
6307,220,,,,,,,,
6308,220,,,,,,,,
6309,220,,,,,,,,
6310,220,,,,,,,,
6311,220,,,,,,,,
6312,220,,,,,,,,
6313,220,,,,,,,,
6314,220,,,,,,,,
6315,220,,,,,,,,
6316,220,,,,,,,,
6317,220,,,,,,,,
6318,220,,0.0006861749989184318,,,,,,
6319,220,0.0014399130013771355,,,,,,,
6320,220,,,,,,,,
6321,220,,,,,,,,
6322,220,,,,,,,,
6323,220,,,,,,,,
6324,220,,,,,,,,
6325,220,,,,,,,,
6326,220,,,,,,,,
6327,220,,,,,,,,
6328,220,,,,,,,,
6329,220,,,,,,,,
6330,220,,,,,,,,
6331,220,,,,,,,,
6332,220,,,,,,,,
6333,220,,,,,,,,
6334,220,,,,,,,,
6335,220,,,,,,,,
6336,220,,,,,,,,
6337,220,,,,,,,,
6338,220,,,,,,,,
6339,220,,,,,,,,
6340,220,,,,,,,,
6341,220,,,,,,,,
6342,220,,,,,,,,
6343,220,,,,,,,,
6344,225,,,0.5583126550868487,1,1.600000023841858,0,1.600000023841858,0
6345,225,,,,,,,,
6346,225,,,,,,,,
6347,225,,0.0007030670003587147,,,,,,
6348,225,0.001619642000150634,,,,,,,
6349,225,,,,,,,,
6350,225,,,,,,,,
6351,225,,,,,,,,
6352,225,,,,,,,,
6353,225,,,,,,,,
6354,225,,,,,,,,
6355,225,,,,,,,,
6356,225,,,,,,,,
6357,225,,,,,,,,
6358,225,,,,,,,,
6359,225,,,,,,,,
6360,225,,,,,,,,
6361,225,,,,,,,,
6362,225,,,,,,,,
6363,225,,,,,,,,
6364,225,,,,,,,,
6365,225,,,,,,,,
6366,225,,,,,,,,
6367,225,,,,,,,,
6368,225,,,,,,,,
6369,225,,,,,,,,
6370,225,,,,,,,,
6371,225,,,,,,,,
6372,225,,,,,,,,
6373,225,,,,,,,,
6374,225,,,,,,,,
6375,225,,0.0006983790008234791,,,,,,
6376,225,0.0015500319987040712,,,,,,,
6377,225,,,,,,,,
6378,225,,,,,,,,
6379,225,,,,,,,,
6380,225,,,,,,,,
6381,225,,,,,,,,
6382,225,,,,,,,,
6383,225,,,,,,,,
6384,225,,,,,,,,
6385,225,,,,,,,,
6386,225,,,,,,,,
6387,225,,,,,,,,
6388,225,,,,,,,,
6389,225,,,,,,,,
6390,225,,,,,,,,
6391,225,,,,,,,,
6392,225,,,,,,,,
6393,225,,,,,,,,
6394,225,,,,,,,,
6395,225,,,,,,,,
6396,225,,,,,,,,
6397,225,,,,,,,,
6398,225,,,,,,,,
6399,225,,,,,,,,
6400,225,,,,,,,,
6401,225,,,,,,,,
6402,225,,,,,,,,
6403,225,,0.0006972489991312614,,,,,,
6404,225,0.0015168199988693232,,,,,,,
6405,225,,,,,,,,
6406,225,,,,,,,,
6407,225,,,,,,,,
6408,225,,,,,,,,
6409,225,,,,,,,,
6410,225,,,,,,,,
6411,225,,,,,,,,
6412,225,,,,,,,,
6413,225,,,,,,,,
6414,225,,,,,,,,
6415,225,,,,,,,,
6416,225,,,,,,,,
6417,225,,,,,,,,
6418,225,,,,,,,,
6419,225,,,,,,,,
6420,225,,,,,,,,
6421,225,,,,,,,,
6422,225,,,,,,,,
6423,225,,,,,,,,
6424,225,,,,,,,,
6425,225,,,,,,,,
6426,225,,,,,,,,
6427,225,,,,,,,,
6428,225,,,,,,,,
6429,225,,,,,,,,
6430,225,,,,,,,,
6431,225,,0.0006929090013727546,,,,,,
6432,225,0.0017467440011387225,,,,,,,
6433,225,,,,,,,,
6434,225,,,,,,,,
6435,225,,,,,,,,
6436,225,,,,,,,,
6437,225,,,,,,,,
6438,225,,,,,,,,
6439,225,,,,,,,,
6440,225,,,,,,,,
6441,225,,,,,,,,
6442,225,,,,,,,,
6443,225,,,,,,,,
6444,225,,,,,,,,
6445,225,,,,,,,,
6446,225,,,,,,,,
6447,225,,,,,,,,
6448,225,,,,,,,,
6449,225,,,,,,,,
6450,225,,,,,,,,
6451,225,,,,,,,,
6452,225,,,,,,,,
6453,225,,,,,,,,
6454,225,,,,,,,,
6455,225,,,,,,,,
6456,225,,,,,,,,
6457,225,,,,,,,,
6458,225,,,,,,,,
6459,225,,0.0006706070016662125,,,,,,
6460,225,0.001589043999047135,,,,,,,
6461,225,,,,,,,,
6462,225,,,,,,,,
6463,225,,,,,,,,
6464,225,,,,,,,,
6465,225,,,,,,,,
6466,225,,,,,,,,
6467,225,,,,,,,,
6468,225,,,,,,,,
6469,225,,,,,,,,
6470,225,,,,,,,,
6471,225,,,,,,,,
6472,225,,,,,,,,
6473,225,,,,,,,,
6474,225,,,,,,,,
6475,225,,,,,,,,
6476,225,,,,,,,,
6477,225,,,,,,,,
6478,225,,,,,,,,
6479,225,,,,,,,,
6480,225,,,,,,,,
6481,225,,,,,,,,
6482,225,,,,,,,,
6483,225,,,,,,,,
6484,225,,,,,,,,
6485,230,,,0.5707196029776674,0.9,1.543750023841858,0.08616844415664673,1.543750023841858,0.08616844415664673
6486,230,,,,,,,,
6487,230,,,,,,,,
6488,230,,0.0006668040005024523,,,,,,
6489,230,0.001671210999120376,,,,,,,
6490,230,,,,,,,,
6491,230,,,,,,,,
6492,230,,,,,,,,
6493,230,,,,,,,,
6494,230,,,,,,,,
6495,230,,,,,,,,
6496,230,,,,,,,,
6497,230,,,,,,,,
6498,230,,,,,,,,
6499,230,,,,,,,,
6500,230,,,,,,,,
6501,230,,,,,,,,
6502,230,,,,,,,,
6503,230,,,,,,,,
6504,230,,,,,,,,
6505,230,,,,,,,,
6506,230,,,,,,,,
6507,230,,,,,,,,
6508,230,,,,,,,,
6509,230,,,,,,,,
6510,230,,,,,,,,
6511,230,,,,,,,,
6512,230,,,,,,,,
6513,230,,,,,,,,
6514,230,,,,,,,,
6515,230,,,,,,,,
6516,230,,0.0006375009998009773,,,,,,
6517,230,0.0013345499992283294,,,,,,,
6518,230,,,,,,,,
6519,230,,,,,,,,
6520,230,,,,,,,,
6521,230,,,,,,,,
6522,230,,,,,,,,
6523,230,,,,,,,,
6524,230,,,,,,,,
6525,230,,,,,,,,
6526,230,,,,,,,,
6527,230,,,,,,,,
6528,230,,,,,,,,
6529,230,,,,,,,,
6530,230,,,,,,,,
6531,230,,,,,,,,
6532,230,,,,,,,,
6533,230,,,,,,,,
6534,230,,,,,,,,
6535,230,,,,,,,,
6536,230,,,,,,,,
6537,230,,,,,,,,
6538,230,,,,,,,,
6539,230,,,,,,,,
6540,230,,,,,,,,
6541,230,,,,,,,,
6542,230,,,,,,,,
6543,230,,,,,,,,
6544,230,,0.0008080050010903506,,,,,,
6545,230,0.0016844239999045385,,,,,,,
6546,230,,,,,,,,
6547,230,,,,,,,,
6548,230,,,,,,,,
6549,230,,,,,,,,
6550,230,,,,,,,,
6551,230,,,,,,,,
6552,230,,,,,,,,
6553,230,,,,,,,,
6554,230,,,,,,,,
6555,230,,,,,,,,
6556,230,,,,,,,,
6557,230,,,,,,,,
6558,230,,,,,,,,
6559,230,,,,,,,,
6560,230,,,,,,,,
6561,230,,,,,,,,
6562,230,,,,,,,,
6563,230,,,,,,,,
6564,230,,,,,,,,
6565,230,,,,,,,,
6566,230,,,,,,,,
6567,230,,,,,,,,
6568,230,,,,,,,,
6569,230,,,,,,,,
6570,230,,,,,,,,
6571,230,,,,,,,,
6572,230,,0.0007610979992023204,,,,,,
6573,230,0.001809503000913537,,,,,,,
6574,230,,,,,,,,
6575,230,,,,,,,,
6576,230,,,,,,,,
6577,230,,,,,,,,
6578,230,,,,,,,,
6579,230,,,,,,,,
6580,230,,,,,,,,
6581,230,,,,,,,,
6582,230,,,,,,,,
6583,230,,,,,,,,
6584,230,,,,,,,,
6585,230,,,,,,,,
6586,230,,,,,,,,
6587,230,,,,,,,,
6588,230,,,,,,,,
6589,230,,,,,,,,
6590,230,,,,,,,,
6591,230,,,,,,,,
6592,230,,,,,,,,
6593,230,,,,,,,,
6594,230,,,,,,,,
6595,230,,,,,,,,
6596,230,,,,,,,,
6597,230,,,,,,,,
6598,230,,,,,,,,
6599,230,,,,,,,,
6600,230,,0.0006285959989327239,,,,,,
6601,230,0.0015415960006066598,,,,,,,
6602,230,,,,,,,,
6603,230,,,,,,,,
6604,230,,,,,,,,
6605,230,,,,,,,,
6606,230,,,,,,,,
6607,230,,,,,,,,
6608,230,,,,,,,,
6609,230,,,,,,,,
6610,230,,,,,,,,
6611,230,,,,,,,,
6612,230,,,,,,,,
6613,230,,,,,,,,
6614,230,,,,,,,,
6615,230,,,,,,,,
6616,230,,,,,,,,
6617,230,,,,,,,,
6618,230,,,,,,,,
6619,230,,,,,,,,
6620,230,,,,,,,,
6621,230,,,,,,,,
6622,230,,,,,,,,
6623,230,,,,,,,,
6624,230,,,,,,,,
6625,230,,,,,,,,
6626,235,,,0.5831265508684863,1,1.600000023841858,0,1.600000023841858,0
6627,235,,,,,,,,
6628,235,,,,,,,,
6629,235,,0.0006506139998236904,,,,,,
6630,235,0.0015154760003497358,,,,,,,
6631,235,,,,,,,,
6632,235,,,,,,,,
6633,235,,,,,,,,
6634,235,,,,,,,,
6635,235,,,,,,,,
6636,235,,,,,,,,
6637,235,,,,,,,,
6638,235,,,,,,,,
6639,235,,,,,,,,
6640,235,,,,,,,,
6641,235,,,,,,,,
6642,235,,,,,,,,
6643,235,,,,,,,,
6644,235,,,,,,,,
6645,235,,,,,,,,
6646,235,,,,,,,,
6647,235,,,,,,,,
6648,235,,,,,,,,
6649,235,,,,,,,,
6650,235,,,,,,,,
6651,235,,,,,,,,
6652,235,,,,,,,,
6653,235,,,,,,,,
6654,235,,,,,,,,
6655,235,,,,,,,,
6656,235,,,,,,,,
6657,235,,0.0007184850001067389,,,,,,
6658,235,0.0016782069997134386,,,,,,,
6659,235,,,,,,,,
6660,235,,,,,,,,
6661,235,,,,,,,,
6662,235,,,,,,,,
6663,235,,,,,,,,
6664,235,,,,,,,,
6665,235,,,,,,,,
6666,235,,,,,,,,
6667,235,,,,,,,,
6668,235,,,,,,,,
6669,235,,,,,,,,
6670,235,,,,,,,,
6671,235,,,,,,,,
6672,235,,,,,,,,
6673,235,,,,,,,,
6674,235,,,,,,,,
6675,235,,,,,,,,
6676,235,,,,,,,,
6677,235,,,,,,,,
6678,235,,,,,,,,
6679,235,,,,,,,,
6680,235,,,,,,,,
6681,235,,,,,,,,
6682,235,,,,,,,,
6683,235,,,,,,,,
6684,235,,,,,,,,
6685,235,,0.0010670890005712863,,,,,,
6686,235,0.001951366000866983,,,,,,,
